title,type,tmdb_id,movie_runtime_minutes,episodes_total,total_seasons,episode_run_time,tv_minutes_total,rating_stars
Mobile Suit Gundam I,Movie,39228.0,139.0,,,,,6.742
Rurouni Kenshin: The Final,Movie,602063.0,138.0,,,,,7.7
Ali & Ratu Ratu Queens,Movie,650129.0,100.0,,,,,6.2
Aziza,Movie,279209.0,95.0,,,,,10.0
Besieged Bread,Movie,843521.0,12.0,,,,,4.8
Fan Girl,Movie,333678.0,100.0,,,,,5.284
Red Snow,Movie,774454.0,80.0,,,,,6.0
Silver Linings Playbook,Movie,82693.0,122.0,,,,,7.148
A Man For The Week End,Movie,,,,,,,
Biking Borders,Movie,798727.0,89.0,,,,,7.3
Lowriders,Movie,333384.0,99.0,,,,,6.713
Security,Movie,460846.0,87.0,,,,,6.3
Silver Skates,Movie,576920.0,136.0,,,,,7.5
FTA,Movie,102812.0,97.0,,,,,6.1
Headspace: Unwind Your Mind,Movie,835148.0,15.0,,,,,6.8
Life of Crime,Movie,209189.0,94.0,,,,,5.7
Rogue Warfare: Death of a Nation,Movie,635780.0,103.0,,,,,5.3
Sir! No Sir!,Movie,405647.0,90.0,,,,,0.0
The Reason I Jump,Movie,653758.0,82.0,,,,,7.2
Picture a Scientist,Movie,703810.0,97.0,,,,,8.1
The Devil Below,Movie,760875.0,89.0,,,,,4.608
Bling Empire - The Afterparty,Movie,,,,,,,
Cobra Kai - The Afterparty,Movie,,,,,,,
To All the Boys: Always and Forever - The Afterparty,Movie,,,,,,,
Sarbath,Movie,609758.0,0.0,,,,,5.0
Skater Girl,Movie,785522.0,107.0,,,,,7.3
Trese After Dark,Movie,839144.0,36.0,,,,,6.6
Wish Dragon,Movie,550205.0,99.0,,,,,7.868
A Haunted House 2,Movie,184345.0,87.0,,,,,6.179
Blind Intersections,Movie,226461.0,87.0,,,,,5.25
Camellia Sisters,Movie,806218.0,115.0,,,,,4.5
Copenhagen,Movie,251232.0,98.0,,,,,6.562
Until Midnight,Movie,1291107.0,5.0,,,,,10.0
Awake,Movie,615658.0,96.0,,,,,5.864
Confusion Na Wa,Movie,332750.0,105.0,,,,,7.0
Tragic Jungle,Movie,245869.0,104.0,,,,,6.5
Vampire Academy,Movie,203739.0,104.0,,,,,6.3
A Private War,Movie,475132.0,106.0,,,,,6.792
Kitty Love: An Homage to Cats,Movie,746712.0,60.0,,,,,4.9
Small Chops,Movie,836838.0,98.0,,,,,0.0
Breaking Boundaries: The Science Of Our Planet,Movie,828146.0,73.0,,,,,7.4
Fireplace 4K: Classic Crackling Fireplace from Fireplace for Your Home,Movie,,,,,,,
Fireplace 4K: Crackling Birchwood from Fireplace for Your Home,Movie,470412.0,0.0,,,,,6.2
Sweet & Sour,Movie,283814.0,17.0,,,,,0.0
Trippin' with the Kandasamys,Movie,834500.0,93.0,,,,,6.8
Xtreme,Movie,1188104.0,75.0,,,,,8.0
Alan Saldaña: Locked Up,Movie,836487.0,49.0,,,,,6.0
Dancing Queens,Movie,761270.0,110.0,,,,,5.9
From Stress to Happiness,Movie,787377.0,60.0,,,,,6.3
Myriam Fares: The Journey,Movie,836128.0,72.0,,,,,6.0
The Girl and the Gun,Movie,33128.0,95.0,,,,,4.5
2 Hearts,Movie,710356.0,102.0,,,,,7.3
A Perfect Ending,Movie,107257.0,110.0,,,,,6.191
American Outlaws,Movie,567610.0,99.0,,,,,4.3
And Then Came Lola,Movie,38645.0,71.0,,,,,5.1
Battlefield Earth,Movie,5491.0,119.0,,,,,3.3
Black Holes | The Edge of All We Know,Movie,686002.0,98.0,,,,,6.6
Bliss,Movie,613911.0,103.0,,,,,5.498
Carnaval,Movie,431418.0,26.0,,,,,0.0
Cloudburst,Movie,60520.0,83.0,,,,,6.3
Company of Heroes,Movie,168676.0,100.0,,,,,5.1
Cradle 2 the Grave,Movie,10623.0,101.0,,,,,6.1
Domestic Disturbance,Movie,11456.0,89.0,,,,,5.8
Dream/Killer,Movie,333099.0,107.0,,,,,6.7
Felon,Movie,13012.0,103.0,,,,,7.143
Flipped,Movie,43949.0,89.0,,,,,8.009
Fools Rush In,Movie,281194.0,82.0,,,,,6.0
Gold Statue,Movie,835744.0,145.0,,,,,6.0
Hostel: Part III,Movie,71670.0,88.0,,,,,5.093
I Am Sam,Movie,10950.0,132.0,,,,,7.553
Love Jones,Movie,27322.0,108.0,,,,,7.4
Million Dollar Baby,Movie,70.0,132.0,,,,,7.954
Mosquita y Mari,Movie,84312.0,85.0,,,,,6.018
Never Back Down 2: The Beatdown,Movie,70006.0,99.0,,,,,6.492
Ninja Assassin,Movie,22832.0,99.0,,,,,6.676
Population 436,Movie,1596.0,88.0,,,,,5.795
Seven Souls in the Skull Castle: Season Moon Jogen,Movie,1071179.0,212.0,,,,,0.0
Seven Souls in the Skull Castle: Season Moon Kagen,Movie,1071178.0,212.0,,,,,4.0
Sniper: Legacy,Movie,290729.0,98.0,,,,,6.0
Starsky & Hutch,Movie,9384.0,101.0,,,,,5.821
Streets of Fire,Movie,14746.0,93.0,,,,,6.912
Super Monsters: Once Upon a Rhyme,Movie,835739.0,25.0,,,,,6.1
Swordfish,Movie,9705.0,99.0,,,,,6.249
The Four Seasons,Movie,25113.0,107.0,,,,,6.2
The Girl King,Movie,329829.0,106.0,,,,,6.2
The Interpreter,Movie,179.0,128.0,,,,,6.301
The Meddler,Movie,337154.0,100.0,,,,,5.962
The Mirror Has Two Faces,Movie,25189.0,126.0,,,,,6.705
The Outlaw Josey Wales,Movie,10747.0,135.0,,,,,7.434
The Wedding Guest,Movie,500899.0,96.0,,,,,5.644
The Wind,Movie,1293190.0,8.0,,,,,0.0
Then Came You,Movie,743283.0,97.0,,,,,6.0
Welcome Home,Movie,761226.0,125.0,,,,,6.4
Bo Burnham: Inside,Movie,823754.0,88.0,,,,,8.0
One Lagos Night,Movie,831150.0,103.0,,,,,2.0
Collateral Beauty,Movie,345920.0,97.0,,,,,7.2
Dog Gone Trouble,Movie,570480.0,88.0,,,,,6.58
Blue Miracle,Movie,671295.0,95.0,,,,,7.4
Ghost Lab,Movie,710871.0,117.0,,,,,6.5
Soy Rada: Serendipity,Movie,822562.0,70.0,,,,,4.5
The Day I lost My Shadow,Movie,539046.0,94.0,,,,,5.714
Baggio: The Divine Ponytail,Movie,694254.0,91.0,,,,,6.4
Gatao - The Last Stray,Movie,779221.0,120.0,,,,,4.7
Nail Bomber: Manhunt,Movie,824865.0,72.0,,,,,6.5
A Place in the Stars,Movie,833507.0,109.0,,,,,2.0
Home,Movie,228161.0,94.0,,,,,6.791
Sam Smith: Love Goes - Live at Abbey Road Studios,Movie,829125.0,61.0,,,,,8.5
99 Songs,Movie,545071.0,130.0,,,,,5.2
99 Songs (Tamil),Movie,,,,,,,
99 Songs (Telugu),Movie,,,,,,,
Army of the Dead,Movie,503736.0,148.0,,,,,6.232
Creating an Army of the Dead,Movie,831982.0,28.0,,,,,6.0
Strain,Movie,831133.0,107.0,,,,,6.0
678,Movie,85441.0,100.0,,,,,7.363
Asmaa,Movie,103418.0,96.0,,,,,8.1
Hating Peter Tatchell,Movie,596252.0,91.0,,,,,3.7
Little Singham Future mein Satakli,Movie,1055668.0,0.0,,,,,0.0
Spy Kids: All the Time in the World,Movie,56288.0,89.0,,,,,4.71
Taxi No. 9211,Movie,20931.0,116.0,,,,,6.27
Sabotage,Movie,144336.0,110.0,,,,,5.605
Small Town Crime,Movie,412000.0,91.0,,,,,6.4
The Last Days,Movie,20595.0,87.0,,,,,7.4
Amy Tan: Unintended Memoir,Movie,776593.0,101.0,,,,,8.2
Sardar Ka Grandson,Movie,734780.0,140.0,,,,,7.1
Sleight,Movie,347882.0,89.0,,,,,5.419
Ahaan,Movie,829549.0,81.0,,,,,6.0
Love or Money,Movie,778275.0,116.0,,,,,2.0
Cinema Bandi,Movie,824387.0,98.0,,,,,6.8
Ferry,Movie,717192.0,106.0,,,,,6.8
I Am All Girls,Movie,823855.0,107.0,,,,,6.6
Jungle Beat: The Movie,Movie,663459.0,89.0,,,,,6.9
Table Manners,Movie,553158.0,105.0,,,,,0.0
The Strange House,Movie,376549.0,87.0,,,,,5.3
The Upshaws - The Afterparty,Movie,824974.0,32.0,,,,,7.3
The Woman in the Window,Movie,520663.0,100.0,,,,,5.991
Layer Cake,Movie,4836.0,105.0,,,,,6.913
Tottaa Pataaka Item Maal,Movie,589968.0,107.0,,,,,4.7
Wave of Cinema: Filosofi Kopi,Movie,821070.0,90.0,,,,,0.0
Dance of the Forty One,Movie,660637.0,99.0,,,,,7.839
Oxygen,Movie,18561.0,92.0,,,,,6.038
Dear Affy,Movie,828051.0,126.0,,,,,4.3
Illegal Woman,Movie,773650.0,119.0,,,,,5.7
Deadly Switch,Movie,575405.0,87.0,,,,,5.3
Nayattu,Movie,663727.0,141.0,,,,,0.0
Sleepless,Movie,324542.0,95.0,,,,,5.924
Super Me,Movie,603768.0,102.0,,,,,7.444
Have You Ever Seen Fireflies? - Theatre Play,Movie,339954.0,118.0,,,,,7.9
In Our Mothers' Gardens,Movie,826832.0,84.0,,,,,0.0
Milestone,Movie,1386444.0,88.0,,,,,0.0
Monster,Movie,504.0,110.0,,,,,7.214
The Circle - The Afterparty,Movie,826842.0,35.0,,,,,4.7
Time to Dance,Movie,799719.0,107.0,,,,,4.0
Unrest,Movie,10085.0,88.0,,,,,5.674
And Tomorrow the Entire World,Movie,728113.0,111.0,,,,,6.0
Dead Man Down,Movie,102362.0,118.0,,,,,6.16
Framing John DeLorean,Movie,544003.0,109.0,,,,,6.1
The Clovehitch Killer,Movie,544431.0,109.0,,,,,6.399
Aliens Stole My Body,Movie,725336.0,88.0,,,,,4.3
Au coeur des gangs,Movie,,,,,,,
Best of the Best,Movie,389051.0,116.0,,,,,0.0
Dead Again in Tombstone,Movie,473165.0,99.0,,,,,4.9
Due Date,Movie,41733.0,95.0,,,,,6.385
Fun with Dick & Jane,Movie,7552.0,90.0,,,,,6.211
Green Zone,Movie,22972.0,115.0,,,,,6.491
Hachi: A Dog's Tale,Movie,28178.0,93.0,,,,,8.012
JT LeRoy,Movie,460070.0,105.0,,,,,5.4
Madagascar 3: Europe's Most Wanted,Movie,80321.0,93.0,,,,,6.621
Motu Patlu in Dragon's World,Movie,824530.0,78.0,,,,,0.0
Motu Patlu in the Game of Zones,Movie,824536.0,87.0,,,,,10.0
Motu Patlu in Wonderland,Movie,824531.0,75.0,,,,,0.0
Motu Patlu: Deep Sea Adventure,Movie,824532.0,75.0,,,,,0.0
Motu Patlu: Mission Moon,Movie,824534.0,71.0,,,,,0.0
Mystic River,Movie,322.0,138.0,,,,,7.741
Never Back Down,Movie,8456.0,113.0,,,,,6.778
S.M.A.R.T Chase,Movie,473920.0,95.0,,,,,4.857
Sitting in Limbo,Movie,289319.0,96.0,,,,,0.0
Stargate,Movie,2164.0,121.0,,,,,7.012
State of Play,Movie,16995.0,127.0,,,,,6.799
Swiped,Movie,1265344.0,111.0,,,,,6.573
The Darkest Hour,Movie,71469.0,89.0,,,,,5.303
The Lovely Bones,Movie,7980.0,136.0,,,,,7.065
The Sweetest Thing,Movie,11812.0,84.0,,,,,5.595
The Whole Nine Yards,Movie,2069.0,98.0,,,,,6.456
The Whole Truth,Movie,331583.0,93.0,,,,,6.5
The Yeti Adventures,Movie,479052.0,120.0,,,,,4.8
Under Siege,Movie,8845.0,102.0,,,,,6.294
Zack and Miri Make a Porno,Movie,10358.0,102.0,,,,,6.337
Seven,Movie,102961.0,100.0,,,,,5.7
The Disciple,Movie,96311.0,101.0,,,,,5.25
The Mitchells vs. The Machines,Movie,501929.0,110.0,,,,,7.86
The Strangers: Prey at Night,Movie,371608.0,86.0,,,,,5.702
Things Heard & Seen,Movie,631060.0,121.0,,,,,5.717
Get the Grift,Movie,812592.0,94.0,,,,,6.5
August: Osage County,Movie,152737.0,121.0,,,,,6.859
Battle: Los Angeles,Movie,44943.0,116.0,,,,,5.812
Between Worlds,Movie,500921.0,90.0,,,,,4.982
One,Movie,125308.0,102.0,,,,,8.0
Ram Prasad Ki Tehrvi,Movie,,,,,,,
Shadow and Bone - The Afterparty,Movie,820744.0,32.0,,,,,7.4
Among Family,Movie,477313.0,124.0,,,,,6.706
Dedemin Fisi,Movie,380333.0,100.0,,,,,5.053
Deliha,Movie,309853.0,107.0,,,,,5.1
Düğün Dernek,Movie,246524.0,106.0,,,,,6.223
Dügün Dernek 2: Sünnet,Movie,371153.0,107.0,,,,,5.893
G.O.R.A,Movie,27275.0,127.0,,,,,7.329
Hayat Öpücügü,Movie,393478.0,102.0,,,,,4.4
Heroes: Silence and Rock & Roll,Movie,812031.0,95.0,,,,,8.4
Kara Bela,Movie,361181.0,105.0,,,,,6.4
Kocan Kadar Konus,Movie,332788.0,108.0,,,,,5.519
Kocan Kadar Konus 2: Dirilis,Movie,376436.0,108.0,,,,,5.614
Legal Hash,Movie,823595.0,100.0,,,,,0.0
My Travel Buddy,Movie,477274.0,115.0,,,,,5.9
Niyazi Gül Dörtnala,Movie,340426.0,106.0,,,,,3.9
One Like It,Movie,1420419.0,99.0,,,,,8.5
Perfume Imaginary Museum “Time Warp”,Movie,805006.0,53.0,,,,,5.8
This Lady Called Life,Movie,713932.0,120.0,,,,,0.0
Vizontele,Movie,57892.0,110.0,,,,,7.3
HOMUNCULUS,Movie,1409536.0,0.0,,,,,0.0
Searching For Sheela,Movie,816836.0,58.0,,,,,5.8
Stowaway,Movie,27597.0,87.0,,,,,6.7
Wild Dog,Movie,802068.0,122.0,,,,,5.6
Oloibiri,Movie,376418.0,106.0,,,,,5.0
Tell Me When,Movie,676859.0,96.0,,,,,6.6
Keymon and Nani in Space Adventure,Movie,820829.0,75.0,,,,,0.0
Motu Patlu Dino Invasion,Movie,820819.0,80.0,,,,,0.0
Motu Patlu in Octupus World,Movie,,,,,,,
Motu Patlu VS Robo Kids,Movie,,,,,,,
Rudra: Secret of the Black Moon,Movie,820825.0,87.0,,,,,0.0
Rudra: The Rise of King Pharaoh,Movie,820827.0,90.0,,,,,0.0
Free to Play,Movie,256561.0,75.0,,,,,6.9
Miss Sloane,Movie,376290.0,133.0,,,,,7.4
American Me,Movie,13199.0,125.0,,,,,7.4
Delhi Belly,Movie,67109.0,102.0,,,,,7.0
Dhobi Ghat (Mumbai Diaries),Movie,54890.0,102.0,,,,,6.4
Jaane Tu... Ya Jaane Na,Movie,14467.0,155.0,,,,,6.782
Lagaan,Movie,19666.0,233.0,,,,,7.261
Madness in the Desert,Movie,499969.0,141.0,,,,,6.9
Peepli Live,Movie,44549.0,110.0,,,,,7.3
Taare Zameen Par,Movie,7508.0,162.0,,,,,8.0
Ajeeb Daastaans,Movie,802403.0,142.0,,,,,6.1
Arlo the Alligator Boy,Movie,763568.0,90.0,,,,,6.8
Barbie & Chelsea: The Lost Birthday,Movie,812456.0,60.0,,,,,7.0
Crimson Peak,Movie,201085.0,119.0,,,,,6.663
Dad Stop Embarrassing Me - The Afterparty,Movie,819151.0,37.0,,,,,6.0
Doctor Bello,Movie,172229.0,95.0,,,,,6.0
Four Sisters Before the Wedding,Movie,696209.0,117.0,,,,,6.2
Into the Beat,Movie,715978.0,98.0,,,,,6.4
Rush,Movie,96721.0,123.0,,,,,7.728
Synchronic,Movie,549294.0,101.0,,,,,6.321
The Zookeeper's Wife,Movie,289222.0,126.0,,,,,7.325
Time Trap,Movie,455839.0,87.0,,,,,6.278
Tuesdays & Fridays,Movie,791009.0,106.0,,,,,4.0
Dark City Beneath the Beat,Movie,682747.0,65.0,,,,,7.0
GANTZ:O,Movie,396263.0,95.0,,,,,7.312
Only Mine,Movie,575923.0,87.0,,,,,5.246
Ride or Die,Movie,1078212.0,11.0,,,,,0.0
The Master,Movie,68722.0,137.0,,,,,7.113
Time Is Illmatic,Movie,256503.0,74.0,,,,,6.9
Wave of Cinema: One Day We'll Talk About Today,Movie,,,,,,,
Zoot Suit,Movie,76397.0,103.0,,,,,6.275
The Soul,Movie,675581.0,97.0,,,,,0.0
Uppena,Movie,606718.0,147.0,,,,,5.9
Why Did You Kill Me?,Movie,810731.0,83.0,,,,,5.9
Motu Patlu in Hong Kong: Kung Fu Kings 3,Movie,817872.0,84.0,,,,,3.5
Motu Patlu in the City of Gold,Movie,817873.0,77.0,,,,,0.0
Motu Patlu Kung Fu Kings 4 The Challenge of Kung Fu Brothers,Movie,817874.0,86.0,,,,,10.0
Motu Patlu the Superheroes – Super Villains from Mars,Movie,817875.0,79.0,,,,,10.0
Shiva VS Autobots,Movie,817881.0,79.0,,,,,0.0
Shiva: Journey to Plunotaria,Movie,817882.0,80.0,,,,,10.0
Shiva: The Secret World Of Vedas City,Movie,817884.0,78.0,,,,,0.0
New Gods: Nezha Reborn,Movie,663558.0,117.0,,,,,8.084
The Stand-In,Movie,531562.0,114.0,,,,,4.2
Night in Paradise,Movie,137586.0,84.0,,,,,4.0
Ojukokoro: Greed,Movie,517705.0,110.0,,,,,5.5
Roohi,Movie,846942.0,7.0,,,,,0.0
Thunder Force,Movie,615678.0,107.0,,,,,5.482
Two Distant Strangers,Movie,787428.0,32.0,,,,,7.1
Story of Kale: When Someone's in Love,Movie,727894.0,77.0,,,,,7.2
Dolly Parton: A MusiCares Tribute,Movie,809208.0,55.0,,,,,6.7
The Last Kids on Earth: Happy Apocalypse to You,Movie,814700.0,91.0,,,,,5.8
Coded Bias,Movie,653734.0,86.0,,,,,7.0
Mandela,Movie,57016.0,118.0,,,,,6.1
The Fisherman's Diary,Movie,784607.0,142.0,,,,,7.5
What Lies Below,Movie,716703.0,88.0,,,,,5.3
Escape from Planet Earth,Movie,68179.0,89.0,,,,,5.756
Accepted,Movie,9788.0,93.0,,,,,6.428
Air Strike,Movie,345934.0,127.0,,,,,5.068
An American Girl: McKenna Shoots for the Stars,Movie,119893.0,85.0,,,,,6.9
Concrete Cowboy,Movie,621954.0,111.0,,,,,6.0
Cross: Rise of the Villains,Movie,641228.0,100.0,,,,,4.5
God Calling,Movie,665865.0,120.0,,,,,7.4
Irul,Movie,807158.0,91.0,,,,,5.594
Just Say Yes,Movie,1165552.0,81.0,,,,,0.0
Madame Claude,Movie,194708.0,105.0,,,,,4.8
Wild Child,Movie,13971.0,98.0,,,,,6.7
Woody Woodpecker,Movie,462883.0,91.0,,,,,6.574
2012,Movie,14161.0,158.0,,,,,5.863
3 Idiots,Movie,20453.0,171.0,,,,,7.995
Ferrari Ki Sawaari,Movie,118032.0,140.0,,,,,5.894
Ibrahim a Fate to Define,Movie,621760.0,75.0,,,,,6.0
Insidious,Movie,49018.0,102.0,,,,,6.942
Into the Grizzly Maze,Movie,244316.0,94.0,,,,,5.4
Kingsglaive: Final Fantasy XV,Movie,390734.0,115.0,,,,,6.751
Legally Blonde,Movie,8835.0,96.0,,,,,6.81
Madam Chief Minister,Movie,782848.0,123.0,,,,,5.8
Maximum Risk,Movie,10861.0,100.0,,,,,5.8
My Fair Lady,Movie,11113.0,170.0,,,,,7.5
S.W.A.T.: Under Siege,Movie,461053.0,89.0,,,,,5.9
Seven Souls in the Skull Castle: Season Bird,Movie,820784.0,182.0,,,,,0.0
Seven Souls in the Skull Castle: Season Flower,Movie,1071181.0,181.0,,,,,0.0
Seven Souls in the Skull Castle: Season Wind,Movie,554186.0,184.0,,,,,8.0
Sniper: Ghost Shooter,Movie,407375.0,100.0,,,,,6.3
Starship Troopers: Traitor of Mars,Movie,460790.0,87.0,,,,,5.915
Takers,Movie,22907.0,107.0,,,,,6.242
Tersanjung the Movie,Movie,666649.0,114.0,,,,,8.2
The Knight and the Princess,Movie,705779.0,8.0,,,,,7.5
The Pianist,Movie,423.0,150.0,,,,,8.38
The Stepfather,Movie,19904.0,101.0,,,,,5.818
Universal Soldier: The Return,Movie,10366.0,82.0,,,,,5.92
Wazir,Movie,275269.0,103.0,,,,,6.681
White Boy,Movie,281622.0,93.0,,,,,2.0
Yes Man,Movie,10201.0,104.0,,,,,6.685
At Eternity's Gate,Movie,491472.0,111.0,,,,,6.961
Not a Game,Movie,688173.0,92.0,,,,,4.7
7 Yards: The Chris Norton Story,Movie,802069.0,93.0,,,,,7.0
Octonauts & the Ring of Fire,Movie,765684.0,72.0,,,,,6.3
Mandela: Long Walk to Freedom,Movie,192136.0,141.0,,,,,6.9
Lawless,Movie,82633.0,115.0,,,,,7.062
Marked,Movie,846599.0,28.0,,,,,5.0
A Week Away,Movie,699102.0,95.0,,,,,6.921
Bad Trip,Movie,578908.0,87.0,,,,,6.1
Black Is Beltza,Movie,529221.0,88.0,,,,,5.6
Croupier,Movie,12706.0,94.0,,,,,6.74
Elizabeth and Margaret: Love and Loyalty,Movie,,,,,,,
Keeping the Bees,Movie,631475.0,93.0,,,,,5.6
Ni de coña,Movie,760050.0,97.0,,,,,4.8
Pagglait,Movie,786190.0,114.0,,,,,6.7
Caught by a Wave,Movie,694256.0,99.0,,,,,6.6
Secret Magic Control Agency,Movie,797394.0,104.0,,,,,6.994
Seaspiracy,Movie,801058.0,89.0,,,,,7.8
Loyiso Gola: Unlearning,Movie,809373.0,60.0,,,,,5.8
Philomena,Movie,205220.0,98.0,,,,,7.344
Any Crybabies Around?,Movie,722209.0,106.0,,,,,5.2
Hospital,Movie,114390.0,84.0,,,,,6.5
Jiu Jitsu,Movie,590706.0,102.0,,,,,4.804
Reframe THEATER EXPERIENCE with you,Movie,805003.0,84.0,,,,,5.8
The Yin Yang Master,Movie,758902.0,113.0,,,,,6.7
Who's the Boss,Movie,218417.0,87.0,,,,,5.429
Deadly Illusions,Movie,802443.0,114.0,,,,,4.946
Get the Goat,Movie,799497.0,97.0,,,,,6.87
Nate Bargatze: The Greatest Average American,Movie,799573.0,61.0,,,,,7.344
Skylines,Movie,560144.0,113.0,,,,,5.6
The Fluffy Movie,Movie,256273.0,114.0,,,,,6.951
The Present,Movie,1011516.0,87.0,,,,,6.4
Wave of Cinema: 90's Generation,Movie,803240.0,51.0,,,,,0.0
Catch.er,Movie,584279.0,81.0,,,,,6.0
Operation Varsity Blues: The College Admissions Scandal,Movie,799555.0,100.0,,,,,6.8
Get on Up,Movie,239566.0,139.0,,,,,6.8
RebellComedy: Straight Outta the Zoo,Movie,806962.0,0.0,,,,,0.0
Savages,Movie,82525.0,131.0,,,,,6.346
C/O Kaadhal,Movie,796104.0,134.0,,,,,6.0
The BFG,Movie,267935.0,117.0,,,,,6.285
The Last Blockbuster,Movie,694681.0,86.0,,,,,6.4
Audrey,Movie,757388.0,101.0,,,,,7.2
Çarsi Pazar,Movie,327301.0,97.0,,,,,5.1
Just In Time,Movie,804669.0,92.0,,,,,8.5
Mucize,Movie,321050.0,136.0,,,,,7.1
Paper Lives,Movie,785534.0,96.0,,,,,8.0
Quiet,Movie,429519.0,32.0,,,,,2.75
Romantik Komedi,Movie,38614.0,110.0,,,,,4.63
Romantik Komedi 2: Bekarlığa Veda,Movie,171179.0,105.0,,,,,4.7
YES DAY,Movie,638597.0,86.0,,,,,6.7
You're Everything To Me,Movie,445650.0,107.0,,,,,6.0
Coven of Sisters,Movie,655187.0,92.0,,,,,6.7
Generasi 90an: Melankolia,Movie,662724.0,94.0,,,,,7.3
The Block Island Sound,Movie,731740.0,100.0,,,,,5.189
Bombay Rose,Movie,587317.0,93.0,,,,,6.7
Aelay,Movie,608539.0,153.0,,,,,6.5
Dogwashers,Movie,725649.0,107.0,,,,,6.6
Fate of Alakada,Movie,800413.0,114.0,,,,,10.0
Sentinelle,Movie,793723.0,80.0,,,,,5.822
Mariposa,Movie,646696.0,115.0,,,,,6.3
Parker,Movie,119283.0,118.0,,,,,6.076
Safe Haven,Movie,112949.0,115.0,,,,,7.2
Moxie,Movie,583689.0,110.0,,,,,7.2
Black or White,Movie,253331.0,121.0,,,,,6.8
Indoo Ki Jawani,Movie,693838.0,115.0,,,,,3.5
Banyuki,Movie,435002.0,182.0,,,,,6.0
Biggie: I Got a Story to Tell,Movie,797309.0,97.0,,,,,7.2
Blanche Gardin: The All-Nighter,Movie,,,,,,,
Connected,Movie,402914.0,45.0,,,,,7.5
Dances with Wolves,Movie,581.0,181.0,,,,,7.8
How to Be Really Bad,Movie,456616.0,100.0,,,,,6.538
LEGO Marvel Spider-Man: Vexed by Venom,Movie,622230.0,21.0,,,,,6.27
Rain Man,Movie,380.0,134.0,,,,,7.752
Seven Souls in the Skull Castle 2011,Movie,,,,,,,
Tenacious D in The Pick of Destiny,Movie,2179.0,93.0,,,,,6.771
Bigfoot Family,Movie,702525.0,97.0,,,,,7.158
Captain Fantastic,Movie,334533.0,118.0,,,,,7.89
Crazy About Her,Movie,778730.0,102.0,,,,,7.2
Fuga,Movie,493775.0,102.0,,,,,5.9
Ginny & Georgia - The Afterparty,Movie,800728.0,35.0,,,,,7.136
No Escape,Movie,192141.0,103.0,,,,,6.947
Our Idiot Brother,Movie,59968.0,90.0,,,,,6.148
The Girl on the Train,Movie,346685.0,112.0,,,,,6.442
Tony Manero,Movie,33774.0,97.0,,,,,6.4
Who Am I,Movie,284427.0,105.0,,,,,7.581
Geez & Ann,Movie,664524.0,105.0,,,,,6.8
"Blue, Painful, Fragile",Movie,698208.0,118.0,,,,,6.6
M8 - When Death Rescues Life,Movie,651906.0,84.0,,,,,7.2
Brian Regan: On the Rocks,Movie,794095.0,58.0,,,,,6.7
Made You Look: A True Story About Fake Art,Movie,693906.0,96.0,,,,,6.8
Pelé,Movie,785976.0,108.0,,,,,7.3
Red,Movie,39514.0,111.0,,,,,6.7
The Conjuring,Movie,138843.0,112.0,,,,,7.54
The Conjuring 2,Movie,259693.0,134.0,,,,,7.294
Classmates Minus,Movie,739267.0,122.0,,,,,7.1
Fate: The Winx Saga - The Afterparty,Movie,799141.0,31.0,,,,,7.8
Operation Finale,Movie,493551.0,124.0,,,,,6.69
Wave of Cinema: Surat dari Timur,Movie,796123.0,57.0,,,,,0.0
I Care a Lot,Movie,601666.0,119.0,,,,,6.57
Love,Movie,54320.0,90.0,,,,,5.5
Perú: Tesoro escondido,Movie,495843.0,76.0,,,,,7.616
Eeb Allay Ooo!,Movie,638665.0,97.0,,,,,7.5
No Escape Room,Movie,552660.0,86.0,,,,,6.179
The Most Unknown,Movie,519672.0,92.0,,,,,6.521
Animals on the Loose: A You vs. Wild Movie,Movie,786357.0,45.0,,,,,5.9
Awara Paagal Deewana,Movie,115124.0,169.0,,,,,5.63
The Resurrection of Gavin Stone,Movie,422114.0,91.0,,,,,5.8
"My Teacher, My Obsession",Movie,530442.0,86.0,,,,,5.0
Namaste Wahala,Movie,796649.0,106.0,,,,,6.9
Monsoon,Movie,605499.0,85.0,,,,,5.351
Hate by Dani Rovira,Movie,792517.0,82.0,,,,,7.0
Mundina Nildana,Movie,653495.0,106.0,,,,,6.0
To All The Boys: Always And Forever,Movie,614409.0,115.0,,,,,7.514
Xico's Journey,Movie,749618.0,87.0,,,,,6.6
Growing up and other problems,Movie,517307.0,96.0,,,,,5.1
Layla Majnun,Movie,655830.0,119.0,,,,,7.5
Middle of Nowhere,Movie,19688.0,95.0,,,,,5.76
Red Dot,Movie,649087.0,86.0,,,,,5.9
Squared Love,Movie,1150215.0,102.0,,,,,6.2
This Is the Life,Movie,359011.0,87.0,,,,,5.0
The Misadventures of Hedi and Cokeman,Movie,659063.0,99.0,,,,,4.6
The World We Make,Movie,606755.0,108.0,,,,,6.2
War Dogs,Movie,308266.0,114.0,,,,,6.927
Monster Run,Movie,734355.0,104.0,,,,,5.3
Blanche Gardin: I talk to myself,Movie,496310.0,88.0,,,,,7.8
Doob: No Bed of Roses,Movie,460034.0,102.0,,,,,5.8
Little Big Women,Movie,739269.0,123.0,,,,,7.11
Malcolm & Marie,Movie,722913.0,106.0,,,,,7.0
Space Sweepers,Movie,581389.0,136.0,,,,,7.073
